date,ADX,ATR_14,Bollinger_lower,Bollinger_middle,Bollinger_upper,CCI_20,Ichimoku_base_line,Ichimoku_conversion_line,Ichimoku_lagging_span,Ichimoku_leading_span_A,Ichimoku_leading_span_B,MACD_line,MACD_signal,MINUS_DI,PLUS_DI,RSI_14,SMA_20,SMA_50,Stochastic_D,Stochastic_K
2015-07-08,21.810797704513636,3.0312878510940706,242.10019169940023,250.28999999999996,258.4798083005997,-168.16320648131813,252.36461538461572,251.7200000000007,237.32,264.7706800624594,262.32124999999996,-2.0312835648131227,-1.692628426009395,33.744383042600525,16.278941900750166,31.382391942690006,251.52899999999968,257.47579999999994,31.265179084365332,6.307742568351553
2015-07-24,19.849725389695017,2.92673391284417,244.2600996690766,247.87199999999999,251.48390033092338,-131.53484569793764,250.41211538461567,249.01000000000062,229.55,261.41430637738387,261.18903846153836,-1.6944286970110625,-1.6019154515489173,28.76973317348421,17.031042385802188,36.984163412575285,249.64199999999977,253.58079999999987,19.45239499304991,11.427380216933521
2015-08-24,41.50611951848923,3.5891485854864635,219.8383031307684,229.94600000000014,240.05369686923189,-234.0442867651868,241.00711538461562,233.56166666666707,238.62,253.38928542077622,255.7964423076921,-5.321028948973947,-3.939254001371531,50.38526307554051,6.840759591307317,12.760332353103108,238.43999999999969,245.5637999999999,14.77305181264442,13.851899699976974
2015-09-07,44.38029217322788,3.6743712100058366,226.6213913816954,229.01400000000012,231.40660861830486,-64.17556346381915,233.84423076923102,229.35000000000036,247.37,251.09779257067763,252.75769230769214,-3.7129923555147286,-4.1362488285820795,37.475902649864544,12.893808919824734,35.67445721249404,231.3344999999997,241.03159999999986,50.55980630315435,37.31832028595408
2015-09-14,36.112469229302505,3.7887307179982614,227.08430209073856,233.22800000000015,239.37169790926174,62.092522153630966,231.8803846153848,230.8911111111114,249.41,249.7352412064436,250.6969230769229,-1.6038326770370759,-2.8512783016846455,28.786169226289527,21.891651798872815,48.73856710318692,230.29049999999975,238.97919999999985,80.98874323118228,76.63017932593307
2015-09-25,22.544369167921907,3.5078865347763792,231.7905970623948,235.54200000000014,239.2934029376055,5.666316894017387,231.7798076923079,236.52944444444472,251.79,246.46221030572036,247.0648076923075,0.19524006072489897,-0.173479364249902,26.69093947822434,20.040362309963054,47.60962902251715,233.72499999999977,236.89919999999995,21.715915489337362,7.508696227152263
2015-10-14,18.880418744134836,3.1627157128621533,243.26133094567348,245.40200000000019,247.5426690543269,119.4440045398157,236.92903846153862,242.0977777777781,244.79,240.50705950032912,242.55307692307673,2.748445013472434,1.7190473125158197,19.884510670774176,28.58861480153213,62.52700572101726,239.05999999999977,235.86500000000004,88.21630317716104,77.50057458188138
2015-10-22,22.45687059693274,2.8777535278780073,246.3869927260921,247.96800000000016,249.54900727390822,77.28901385498665,240.80596153846176,247.10611111111146,249.07,236.87903229783072,239.99096153846136,3.3695886737743592,2.9076232018401607,17.623570764793694,30.36654577648321,61.97458975697606,242.31849999999977,236.574,76.72505211814979,64.04440412200263
2015-10-29,25.431763166105245,2.816661250941588,248.71156749849317,249.7060000000002,250.7004325015072,91.35901884078943,243.42230769230795,249.15944444444474,242.15,234.51745233399112,238.44817307692298,3.2521706583226546,3.2310476026965733,14.79036341800965,33.55340460577967,62.28715996404425,245.85999999999973,237.80420000000007,64.68610212228579,50.37329297120791
2015-11-16,25.18992252566533,2.58860241016142,238.34286538988218,243.6880000000001,249.03313461011803,-251.08986847097032,248.0690384615387,247.1061111111114,245.48,233.1404926857334,236.01173076923075,0.018315791928927183,1.6223387518147585,36.94333809921271,18.65954114685568,31.77873238379917,248.3839999999997,242.2060000000001,10.775429537733686,5.0330938015501525
2015-11-30,18.44990808797059,2.6297648775327542,243.61642722428675,247.36600000000007,251.1155727757134,-25.04191899693973,247.40423076923105,246.09833333333367,233.68,236.92608440170974,236.67086538461538,0.25873250896208333,0.20634049062035215,31.129646134145517,27.92366983149661,46.1991764705805,246.4589999999997,244.82440000000014,73.8672122766087,56.72484902873605
2015-12-08,18.60779983856084,2.830731500421675,237.3351523554225,242.66800000000012,248.00084764457773,-131.4132268719848,246.05538461538492,245.4427777777781,228.59,239.99560116699575,238.03413461538457,-0.9257157011601578,-0.1438116655490922,34.79700376403343,17.814196623219107,38.27732388550386,244.48299999999972,245.5786000000001,11.51800512682813,2.4604973235416634
2015-12-14,21.465072377077977,2.720199718438763,237.8129219936092,239.5500000000001,241.287078006391,-137.47021592389012,244.1928846153849,241.71722222222257,228.79,242.15872657790962,239.51605769230767,-1.692187065789284,-0.9285370575244116,35.47229651394373,17.33710503510535,37.410006627394665,243.77999999999975,245.8236000000001,24.99825669618124,31.795612422715987
