date,open,high,low,close,volume,change,updown,comp,amount,marcap,highlow,SMA_20,SMA_50,RSI_14,MACD_line,MACD_signal,Bollinger_upper,Bollinger_middle,Bollinger_lower,ATR_14,CCI_20,Stochastic_K,Stochastic_D,ADX,PLUS_DI,MINUS_DI,Ichimoku_conversion_line,Ichimoku_base_line,Ichimoku_leading_span_A,Ichimoku_leading_span_B,Ichimoku_lagging_span
2014-06-26,258.2,260.46,258.11,260.03,62559328,0.0072,1,1.87,3132661737174,1021509881788890,0,260.1405,259.811,50.9015726383212,-0.486358443489223,-0.264669007804791,261.577000979602,258.004,254.430999020398,2.45867410932673,-28.4493421792443,79.1700659196917,59.5236938672451,22.221440744393,17.7675041550567,22.2561179238583,258.630555555557,260.762307692308,258.333374013807,257.018269230769,268.56
2014-06-27,259.28,260.13,258.25,258.78,53438235,-0.0048,2,-1.25,2792370211010,1014323320036655,0,259.929,259.776,47.9240349440037,-0.481961391297432,-0.308127484503319,261.046493985536,258.698,256.349506014464,2.41734024437482,-44.6908680596071,70.9725142565897,69.5921957357053,21.43526007936,16.7805011909153,21.0197678901437,258.666111111112,260.626346153846,258.404844674557,257.159711538461,269.65
2014-06-30,259.81,260.64,259.14,260.56,51516340,0.0069,1,1.78,2372967521916,1021358675192775,0,259.8285,259.777,52.2109885849137,-0.331029667884479,-0.312707921179551,261.192967472403,259.456,257.719032527597,2.37753022691948,12.5296425645637,84.0635492167835,78.0687097976882,20.3782164628378,17.3750037057172,19.8451765962937,258.667222222223,260.523269230769,258.485299556213,257.252788461538,267.63
2014-07-01,259.14,259.93,258.49,259.74,50686900,-0.0031,2,-0.82,2264561216733,1018301096286455,0,259.8185,259.777,50.1623385811731,-0.274419005177663,-0.305050137979173,261.189631297306,259.454,257.718368702694,2.35556378213951,-21.2506281857949,75.3824507306191,76.8061714013306,19.7533269776643,16.2843864935922,20.5705256803596,258.647777777779,260.3525,258.582113330046,257.376730769231,266.6
2014-07-02,261.01,262.23,260.19,262.04,67559245,0.0089,1,2.3,2954722895296,1026727217160160,1,259.8505,259.8212,55.4433493887613,-0.0434628562742887,-0.252732681638196,262.378040968026,260.23,258.081959031974,2.36516636912955,90.3697185445956,86.4012877137994,81.9490958870672,18.8615526299546,22.0058770196985,19.0236514425339,258.887777777779,260.279423076923,258.690728550296,257.4825,265.64
2014-07-03,262.03,262.03,260.71,261.13,56222652,-0.0035,2,-0.91,2670362190196,1023730731076705,0,259.796,259.8506,53.048222759901,0.0653884040491448,-0.189108464500728,262.694210328891,260.45,258.205789671109,2.29122591419173,81.422672723275,77.9292981362819,79.9043455269,18.0334764499385,21.0934579064532,18.2348829165466,259.388333333334,260.219423076923,258.805112590401,257.631826923077,262.02
2014-07-04,262.09,262.09,260.08,260.63,47253563,-0.0019,2,-0.5,2262919777744,1022618507327445,0,259.7995,259.8328,51.7260101438905,0.110039523629666,-0.129278866874649,262.331184965686,260.82,259.308815034313,2.27113834889232,61.0203282423737,74.9898032988955,79.7734630496588,16.8735117258009,19.7600217964875,19.0635386480465,259.867222222223,260.2125,258.91872452334,257.759038461538,263.32
2014-07-07,260.18,260.48,258.88,259.95,47813626,-0.0026,2,-0.68,2292309414361,1020072574094065,0,259.813,259.8138,49.9042484359312,0.0895235686157321,-0.085518379776573,262.364008403459,260.698,259.031991596541,2.23391418111429,0.69688967136275,56.206164512401,69.708421982526,16.2291739487307,18.6543379947361,21.8337821483298,259.975000000001,260.133461538462,259.026441896779,257.931826923077,263.34
2014-07-08,259.7,260.76,258.74,259.93,46763249,-0.0001,2,-0.02,2541449482136,1020308652112550,0,259.6775,259.7814,49.8486398735023,0.0708341614838446,-0.0542478715244895,262.31949486907,260.736,259.15250513093,2.21863459674899,9.6353770475193,43.4513685651385,58.2157787921448,15.4516746964706,18.3426352550821,20.4138534870502,260.074444444445,260.005961538462,259.127165516108,258.145288461538,265.91
2014-07-09,258.6,259.01,257.83,258.87,56680797,-0.0041,2,-1.06,2880117812644,1016364197154375,0,259.49,259.7348,46.8677959826133,-0.0291741678813651,-0.0492331307958646,261.626750471473,260.102,258.577249528527,2.2101606969812,-60.4820838021211,32.5159999661414,44.0578443478935,15.2386872954396,17.0977505315322,21.9693611845848,259.978333333334,259.875769230769,259.215430637739,258.388461538461,265.88
2014-07-10,259.4,259.73,258.74,259.17,57225883,0.0012,1,0.3,2775156394582,1017554902214760,0,259.348,259.6966,47.8188380718849,-0.0832641790036064,-0.056039340437413,260.958871490752,259.71,258.461128509248,2.12300636148255,-8.63656319827897,29.9886552681261,35.3186745998018,14.5566720152096,18.9506898340559,21.2375933896535,259.983333333334,259.8,259.292910502959,258.612403846154,264.24
2014-07-11,257.14,257.81,256.23,256.72,54163363,-0.0095,2,-2.45,2793071831076,1009349748107030,-1,259.2465,259.6826,41.3148776490516,-0.320135108754641,-0.108858494100859,261.292010152336,258.928,256.563989847664,2.18136304994808,-159.906759906758,22.2284405476277,28.2443652606316,15.1664871813542,17.126305367084,27.4120249300909,259.664444444445,259.639423076923,259.358712606838,258.795576923077,266.62
2014-07-14,258.11,258.59,257.27,257.27,51371714,0.0021,1,0.55,2299096183385,1011531068736950,0,259.1385,259.692,43.1831380250338,-0.458194838801717,-0.17872576304103,260.80093005302,258.392,255.98306994698,2.15912283209464,-93.2011824030629,21.7434111660397,24.6535023272643,15.2213294354666,18.647220920652,25.7162143557589,259.522222222223,259.529230769231,259.407971729126,258.964134615384,266.79
2014-07-15,258.87,260.79,258.79,260.4,66257469,0.0122,1,3.13,3046699450809,1026829688944505,0,259.137,259.784,52.4588169066118,-0.31145309067557,-0.205271228567938,261.15075064508,258.486,255.82124935492,2.25632834408788,56.0869920693294,41.7407342860457,28.5708619999042,14.2393087899631,23.5338508413299,22.850589299476,259.364444444445,259.489807692308,259.449732084156,259.175192307692,262.53
2014-07-16,260.85,261.19,260.27,260.82,67664414,0.0016,1,0.42,3043616796096,1028138562959410,0,259.243,259.8938,53.5545413589139,-0.159430888118891,-0.196103160478129,262.15206104956,258.876,255.59993895044,2.16087631951018,94.2900763358769,68.9819161322798,44.1553538614549,13.5284273838736,24.1403791498521,22.1556813399562,259.293333333334,259.457692307692,259.493873274162,259.392115384615,264.26
2014-07-17,261.8,262.65,261.52,261.93,71866009,0.0043,1,1.11,3039347483360,1032306799909690,0,259.398,260.031,56.4137092106031,0.0500387108997415,-0.146874786202555,263.539708160907,259.428,255.316291839092,2.13724229668802,147.378901226543,90.924245910223,67.215632109516,13.5583583633082,27.5433994917184,20.8006342003064,259.404444444445,259.446153846154,259.548343195267,259.594615384615,264.46
2014-07-18,259.97,261.68,259.78,261.66,82260033,-0.001,2,-0.27,2819644655170,1031402064927795,0,259.7155,260.2172,55.5184289016756,0.192044365847153,-0.0790909557926132,263.750728774651,260.416,257.081271225349,2.13815356121031,85.5441417299409,87.6412941069235,82.5158187164752,12.6527173652755,25.5651135143246,25.119401798089,259.521111111112,259.403846153846,259.613084730441,259.791442307692,265.14
2014-07-21,262.88,263.33,261.26,261.51,54653021,-0.0006,2,-0.15,2436216383439,1030804657017790,0,259.9525,260.3706,54.9962496280049,0.289148005867503,-0.00544316346059001,262.396967784352,261.264,260.131032215648,2.13328544969529,132.712694013588,76.765151337751,85.1102304516323,12.5540369066769,29.3178835178941,23.3783863232605,259.80388888889,259.511346153846,259.683894641683,259.889903846154,265.88
2014-07-22,261.94,262.86,261.39,262.86,52128563,0.0052,1,1.35,2349614766707,1036084059110410,0,260.108,260.5416,58.7560906234572,0.469623530033118,0.0895701752381516,263.081117353393,261.756,260.430882646607,2.0859079175742,132.412009307638,76.0903235548544,80.1655896665095,12.4624050522639,27.8420859798326,22.2015699627391,260.215555555557,259.636538461539,259.768073635766,259.942692307692,266.19
2014-07-23,263.34,263.67,262.0,262.56,84365683,-0.0011,2,-0.3,3241098891437,1035216890243120,0,260.328,260.6768,57.6043668046043,0.581738273695237,0.188003794929569,263.14696500436,262.104,261.06103499564,2.05620020917604,133.113705902932,72.7125844277433,75.1893531067827,12.7343078894587,29.0406809227799,20.9135970700942,260.615555555557,259.750192307692,259.874806459566,259.997788461538,265.41
2014-07-24,263.28,263.72,261.86,262.72,90697006,0.0006,1,0.16,3675552332517,1035418687292315,0,260.4625,260.7632,58.0763622712414,0.675711497092095,0.285545335362074,263.387728208901,262.262,261.136271791099,2.04218590852061,117.24251805986,77.6150494500681,75.4726524775551,12.9006197046767,27.1514004816954,20.0427063513904,261.256666666668,259.881153846154,260.000675542407,260.033942307692,265.27
2014-07-25,263.13,263.84,262.55,263.47,69724251,0.0029,1,0.75,3154251483010,1039294958840960,0,260.697,260.784,60.307133959164,0.801465885826531,0.388729445454965,263.897018460362,262.624,261.350981539638,1.98845834362628,127.235902862829,77.2478332328686,75.8584890368932,13.112607456078,26.3242950188414,19.1139505471705,261.841666666668,260.040576923077,260.142238658778,260.056153846154,262.61
2014-07-28,263.77,266.4,263.74,265.53,90745145,0.0078,1,2.06,3681483374719,1047862285764365,0,260.9455,260.8466,65.7049517782614,1.05518837402781,0.522021231169534,265.618430094847,263.428,261.237569905153,2.05571131908154,185.340395810729,80.9709782025693,78.6112869618352,14.3848275500858,32.5393774971228,17.1680174018135,262.428333333334,260.356153846154,260.278586456279,259.999038461538,262.27
2014-07-29,266.2,268.31,266.04,268.01,107138147,0.0093,1,2.48,4886359229859,1056671283636325,0,261.359,260.9474,70.8452088851697,1.43978361835616,0.705573708606859,268.592254951061,264.458,260.323745048939,2.10744622486143,229.212233549581,87.8808274923027,82.0332129759133,16.1864214367379,35.9470404703029,15.5503828918551,263.144444444446,260.756153846154,260.393317307693,259.931634615385,263.19
2014-07-30,268.44,272.83,268.21,271.17,113709263,0.0118,1,3.16,5463467192340,1068371960999845,1,261.8155,261.1024,75.8186221919348,1.97677666028454,0.959814298942396,272.375947062422,266.18,259.984052937578,2.30120006594276,260.401377611641,87.6171296930422,85.4896451293045,18.9060118609466,44.5989008954771,13.2238686697441,264.081666666668,261.210384615385,260.482386176858,259.913269230769,262.09
2014-07-31,270.93,272.12,269.15,269.68,102611339,-0.0055,2,-1.49,4975443733478,1064642784456880,0,262.243,261.2352,69.7746026615511,2.25610993632205,1.21907342641833,273.127341933694,267.572,262.016658066306,2.34897148980399,197.70268627689,83.1915450646338,86.2298340833261,21.4313458262833,40.5710366568238,12.0295803208823,265.182222222223,261.663461538462,260.548070759369,259.908076923077,259.8
2014-08-01,268.01,269.88,267.8,268.56,80937372,-0.0042,2,-1.12,4176009937816,1062002894914430,0,262.6395,261.3584,65.5449413951822,2.35990540972671,1.44723982308,272.336507707226,268.59,264.843492292774,2.32975924053228,134.135298038191,69.0837001716174,79.964124976431,22.9220173429429,37.9837749476049,15.4014331169995,265.909444444446,262.030961538462,260.594492932282,259.903942307692,261.39
2014-08-04,269.66,270.09,267.9,269.65,67252294,0.0041,1,1.09,3076485162838,1065502832875175,0,263.1245,261.4848,67.6032158189978,2.5012847075825,1.6580487999805,271.588492124712,269.414,267.239507875288,2.31977643763711,122.174560560579,58.5165667972025,70.2639373444844,24.3590546323988,36.0690440362751,14.3628743398016,266.672777777779,262.408076923077,260.619259122288,259.870480769231,260.56
2014-08-05,268.92,269.14,266.54,267.63,87505919,-0.0075,2,-2.02,3111459289108,1057895851150040,0,263.5095,261.569,60.4019210110523,2.42240769356539,1.81092057869748,271.720113347523,269.338,266.955886652477,2.37622097780589,81.5768378365629,41.1736058458642,56.2579576048945,24.8547999119247,32.6971015395684,17.1082737923735,267.22888888889,262.713846153846,260.620435157791,259.837692307692,261.45
2014-08-06,267.12,267.85,265.92,266.6,94604923,-0.0038,2,-1.03,4034406405877,1054810140823815,0,263.896,261.6544,57.0640005119968,2.25083843536322,1.89890415003063,270.799966329845,268.424,266.048033670155,2.34434805081975,55.2511157561725,27.1544189809412,42.2815305413358,24.9518372722275,30.7743797848449,17.9912799158086,267.68388888889,263.009038461539,260.594756738988,259.82625,264.01
2014-08-07,266.73,266.94,264.76,265.64,63544798,-0.0036,2,-0.96,2768083718115,1051010303557395,0,264.2195,261.76,54.0651073172303,2.01418629933175,1.92196057989085,270.439518372627,267.616,264.792481627373,2.33260890433263,30.94986406499,14.9357182281696,27.7545810183248,24.3892393467639,28.7200231554088,20.3423877137563,267.97888888889,263.1875,260.552596153847,259.838653846154,261.72
2014-08-08,264.74,265.08,261.53,262.02,72439385,-0.0136,2,-3.62,3387052688266,1037319482648685,-1,264.4845,261.7402,44.5562300441006,1.51704646284747,1.84097775648218,271.354589343357,266.308,261.261410656643,2.45956541116601,-33.7745801843888,11.0674533167492,17.7191968419532,22.9191641539536,25.2920280355959,27.2946259718317,267.782777777779,263.261923076923,260.506693376069,259.848173076923,262.31
2014-08-11,264.59,264.59,262.99,263.32,61273115,0.005,1,1.3,2761453909401,1042027831947150,0,264.787,261.7552,48.0872918813987,1.21396486488578,1.7155751781629,269.197043200799,265.042,260.886956799201,2.46745359608273,-26.2991673844396,15.2521000040453,13.7517571829879,21.5540943320584,23.4103741210769,25.263984548655,267.406666666668,263.365961538462,260.468143080211,259.874807692308,260.15
2014-08-12,264.54,265.75,263.08,263.34,70309420,0.0001,1,0.02,2866035961411,1042981136771225,0,264.934,261.8232,48.1420110597795,0.964268856626404,1.5653139138556,267.54241867559,264.184,260.825581324409,2.48192119636253,-22.6704008072942,19.2950738563738,15.2048757257226,20.2552992921417,24.9499159536335,23.3226647458526,266.728333333334,263.548076923077,260.430378862591,259.871442307692,258.49
2014-08-13,264.14,265.91,263.3,265.91,70975791,0.0098,1,2.57,3261151272810,1053799898381065,0,265.1885,261.9134,54.7434039246929,0.962663507059972,1.44478383249647,267.032036838439,264.046,261.059963161561,2.49106968233664,-4.10227999709703,44.374035166052,26.3070696754902,19.1194578668548,23.5414768117985,21.5772253864854,266.058333333334,263.734807692308,260.387962689021,259.844615384615,258.88
2014-08-14,266.47,267.37,264.94,265.88,63803873,-0.0001,2,-0.03,3007977174574,1053996658356620,0,265.386,261.9866,54.6559397727515,0.948042067860513,1.34543547956928,267.186794205979,264.094,261.001205794021,2.48670756216974,18.2830070470521,61.362241623549,41.6771168819915,18.6853962598835,26.0920154292675,20.0711416426968,265.760000000001,264.032307692308,260.34179117357,259.795673076923,258.46
2014-08-18,267.03,267.29,264.24,264.24,60713129,-0.0062,2,-1.64,2743575885502,1047556388231280,0,265.515,262.0602,49.9569798270568,0.794956415292688,1.23533966671396,266.851591148095,264.538,262.224408851905,2.52694273630047,-10.4516221840278,61.3287657165687,55.6883475020564,17.9205623526933,23.8425256204376,20.3194094086531,265.401111111112,264.283461538462,260.297166337936,259.766634615384,258.33
2014-08-19,266.07,267.17,265.87,266.62,68137436,0.009,1,2.38,3166296843068,1057244405475640,0,265.7705,262.199,55.8845040248139,0.855815731197765,1.15943487961072,267.625192617123,265.198,262.770807382877,2.55573254085044,22.6912554303703,61.8475322242445,61.5128465214539,17.2103594388737,21.8900912693891,18.6554786005652,265.254444444445,264.648846153846,260.24678048981,259.672788461538,257.95
2014-08-20,268.03,268.28,265.52,266.79,70812840,0.0006,1,0.17,3463561207740,1058372242678715,1,265.967,262.282,56.2828298941047,0.907305899143978,1.10900908351737,267.691525436661,265.888,264.084474563339,2.57032307364684,26.9332664045279,60.378872196004,61.1850567122722,17.051263601664,23.2957886035688,17.2246100882016,265.256111111112,264.993846153846,260.198018162394,259.607884615384,256.77
2014-08-21,265.98,266.12,262.14,262.53,70916318,-0.016,2,-4.26,3467116456412,1042121862937495,-1,265.9655,262.2802,45.2556284632031,0.597478470621525,1.0067029609382,268.443925741812,265.212,261.980074258188,2.71887142552921,-85.4800037543641,52.9831984445227,58.4032009549236,16.4038155477911,20.4499277388244,24.0001514992503,265.065000000001,265.160769230769,260.149128451677,259.620384615385,252.81
2014-08-22,263.08,264.43,262.8,264.26,54836528,0.0066,1,1.73,2545146717713,1048857748527565,0,266.0425,262.3252,49.5762452751463,0.485933009863231,0.90254897072321,268.111895780049,264.888,261.664104219951,2.66038060941998,-81.3230003090564,36.9866000375009,50.1162235593424,15.8026137834805,19.4067133483134,22.7758291574687,265.099444444446,265.271730769231,260.098078566733,259.684711538461,250.06
2014-08-25,262.89,264.69,262.19,264.46,57892149,0.0008,1,0.2,2444707969129,1050318137692200,0,266.092,262.4394,50.066885899702,0.40895656043881,0.80383048866633,268.125177727677,264.932,261.738822272323,2.64892485160427,-84.9248632670758,26.2214983713354,38.7304322844528,15.5081347430844,18.0984525554918,22.8853190538768,265.060555555557,265.323846153846,260.042160585142,259.793076923077,249.19
2014-08-26,265.51,266.07,264.97,265.14,60689992,0.0026,1,0.68,2674285236407,1053526539843450,0,266.0725,262.5536,51.7847024192684,0.398231917038572,0.722710774340778,267.393001269609,264.636,261.878998730391,2.57471593363254,-28.2282549132847,40.3908794788274,34.5329926292211,14.5241548809925,21.1185219587563,21.8631434978019,265.183333333334,265.508076923077,259.982998438528,259.888173076923,249.93
2014-08-27,266.12,267.04,265.42,265.88,73631782,0.0028,1,0.74,3262967261160,1056785809567970,0,265.966,262.6626,53.6532944079271,0.444322502214618,0.667033119915546,266.688908499374,264.454,262.219091500626,2.52652193837307,-0.265049249848321,54.3238272507699,40.3120683669774,13.8219684675506,22.7264582461465,20.6887460551326,265.36388888889,265.659423076923,259.936104125576,260.016153846154,248.36
2014-08-28,267.24,268.13,265.66,266.19,57040201,0.0012,1,0.31,2803119027253,1057292040074660,1,265.717,262.8124,54.4497022155225,0.50009919997683,0.633646335927803,266.702923201919,265.186,263.669076798081,2.52248465706071,31.1213453352895,64.175510935244,52.9634058882802,13.6533562624114,24.2234416720499,19.2417259906345,265.446111111112,265.842884615385,259.902288379356,260.170192307692,245.06
2014-08-29,265.38,266.1,264.03,265.41,61094511,-0.0029,2,-0.78,3071987930365,1053698148950090,0,265.5035,262.944,52.0271973199896,0.475877533551511,0.602092575452545,266.61750572222,265.416,264.21449427778,2.49659289584209,-22.9228870576048,65.9584507203555,61.4859296354563,12.6797441124857,22.7264691351758,22.7161145137888,265.368333333334,265.928653846154,259.875934007233,260.363461538461,244.18
2014-09-01,265.28,265.93,264.58,265.27,54167973,-0.0005,2,-0.14,2322432795865,1053625689562455,0,265.339,263.1432,51.5835898674923,0.44030924750831,0.569735909863698,266.36828096304,265.578,264.787719036959,2.41469340328194,-12.0874261286739,50.5975746626154,60.2438454394048,11.7756756875547,21.8189083867421,21.8089672676849,265.227777777779,266.023461538462,259.864404174885,260.530096153846,244.47
2014-09-02,264.96,265.0,262.29,262.61,58035892,-0.01,2,-2.66,2977382562319,1044151256342280,0,264.987,263.26,43.9209500451616,0.19523085533757,0.494834898958472,267.620361042027,265.072,262.523638957973,2.45507244590466,-110.36973227626,29.9773695675245,48.8444649834983,11.9564274362365,19.927188039666,26.5806995297695,264.866111111112,266.04076923077,259.867756821171,260.692019230769,243.87
2014-09-03,262.49,263.02,260.87,262.27,78813382,-0.0013,2,-0.34,3704241753397,1043572153358360,0,264.719,263.3104,43.0408547473094,-0.0261294901561655,0.390642021135545,267.538679977755,264.35,261.161320022245,2.43328155691146,-156.992326614534,18.3357003500974,32.9702148600789,12.6587066236345,18.6695256347665,29.0715009441918,264.623333333334,265.920576923077,259.897684500329,260.829423076923,242.79
2014-09-04,263.52,264.41,262.37,263.19,68756092,0.0035,1,0.92,3216193218086,1046819307312855,0,264.5485,263.411,46.1833062355564,-0.125871874914424,0.287339241925551,266.413771762109,263.75,261.086228237891,2.41233287427493,-77.3727710887555,23.0408877461395,23.784652554587,12.5776178032137,21.6022888354792,27.2293892603996,264.598333333334,265.775,259.962435897436,260.948173076923,239.84
2014-09-05,262.9,263.64,261.34,262.09,54455604,-0.0042,2,-1.1,2830462549168,1042382042023195,0,264.371,263.4522,43.1201119750822,-0.290332468386964,0.171804899863048,265.395133170813,263.086,260.776866829186,2.40430909754101,-114.83557061558,29.2512943734608,23.5426274898991,12.9005977899966,20.1262109654696,28.4287954415282,264.492777777779,265.466153846154,260.064598126233,261.1025,243.9
2014-09-11,261.72,262.45,259.8,259.8,66345636,-0.0087,2,-2.29,4107985448444,1033433155701925,-1,264.26,263.4726,37.5381165303282,-0.598552791268446,0.0177333616367491,264.308701103001,261.992,259.675298896999,2.42185844771665,-180.842635938064,22.8233788546363,25.0385203247454,13.7460255788213,18.5532023439065,30.7488464560147,264.004444444445,265.100384615385,260.205176692966,261.272307692308,241.48
2014-09-12,261.01,262.29,260.54,261.39,54094923,0.0061,1,1.59,2891997737979,1041376105248780,0,264.1635,263.4892,43.0505742602766,-0.706377228953158,-0.127088756481232,264.009270439508,261.748,259.486729560492,2.42672570145118,-130.318183501872,19.5336368494904,23.869436692529,14.5310656684443,17.193419671409,28.4952328838053,263.469444444446,264.814807692308,260.369552514793,261.396634615385,244.12
2014-09-15,260.92,261.2,259.6,260.56,49203428,-0.0032,2,-0.83,2260568675640,1038772152295295,0,264.0245,263.5056,41.0156625130606,-0.849016008005833,-0.271474206786153,263.76323906312,261.406,259.048760936879,2.38124529420466,-147.023809523813,18.1495528567108,20.1688561869457,15.5891660923501,16.2702466070967,29.7848802209307,262.747777777779,264.484230769231,260.557790927022,261.517211538461,243.38
2014-09-16,261.14,261.94,260.58,261.45,48354012,0.0034,1,0.89,2153092626408,1042210597511230,0,263.8015,263.4938,44.0686067064687,-0.880097490078356,-0.393198863444593,262.647837727723,261.058,259.468162272277,2.30972777319004,-100.399513635575,33.4135792593509,23.6989229885172,16.1158087840833,17.8643447848911,28.513761508464,262.325000000001,264.231153846154,260.76456484221,261.618557692308,242.91
2014-09-17,262.71,264.01,262.56,264.01,54244910,0.0098,1,2.56,2532532705697,1052621107889005,1,263.708,263.5514,51.7970253834559,-0.690202953353662,-0.452599681426407,264.28051792323,261.442,258.60348207677,2.32760436081933,-12.8774422735375,55.2501663887799,35.604432834947,15.4682268247614,22.8132490889195,26.2737137368949,262.106111111112,264.092692307693,260.989423487837,261.680769230769,243.89
2014-09-18,263.35,264.3,261.27,261.72,66606350,-0.0087,2,-2.29,4213502570927,1043906936146500,0,263.582,263.5732,45.7122098040647,-0.716237684371606,-0.505327282015447,264.143812762168,261.826,259.508187237832,2.37777547790366,-52.1380984527707,63.6328207288813,50.7655221256705,15.3974482146542,20.7367540809417,27.7574128568794,262.010555555557,263.974807692308,261.22017710388,261.733461538461,243.3
2014-09-19,262.99,263.64,262.29,262.31,83956649,0.0023,1,0.59,3894784374941,1046368673455990,0,263.3665,263.6204,47.4258363670602,-0.681407485774628,-0.540543322767283,264.306118463955,262.01,259.713881536044,2.34507722948197,-33.9603157040648,67.5886524822694,62.1572131999767,15.3317252195547,19.524044466616,26.1341269120805,262.12388888889,263.961730769231,261.440118343196,261.740673076923,248.64
2014-09-22,262.06,262.1,259.16,260.15,45658249,-0.0082,2,-2.16,2497221503411,1038324374026635,0,263.0345,263.6248,42.1768592347001,-0.8186612334747,-0.596166904908766,264.444136721358,261.928,259.411863278641,2.4025717130904,-122.505264893468,40.6755526119708,57.299008607707,16.3921719801478,17.6956245359834,32.9921799775312,261.817222222223,263.840192307693,261.645751150559,261.789230769231,248.84
2014-09-23,258.53,259.63,258.11,258.49,59132022,-0.0064,2,-1.66,3514340496942,1032596525593050,0,262.8325,263.6172,38.6376263485623,-1.04928840066447,-0.686791204059906,265.104577450521,261.336,257.567422549479,2.37667373358394,-166.501813386088,27.6864028737748,45.3168693226715,17.687072393284,16.6107026751941,34.1250944463408,261.415000000001,263.626923076923,261.841288625904,261.840769230769,250.45
2014-09-24,257.81,258.98,256.88,258.88,59343393,0.0015,1,0.39,3405128296185,1035285507108925,0,262.5635,263.6114,39.9133427836491,-1.18691038748648,-0.78681504074522,263.326090184444,260.31,257.293909815556,2.35691132404223,-158.988175422841,17.4512706836046,28.6044087231166,19.2297682065424,15.5535541198527,35.6809230773791,261.060000000001,263.370192307692,262.028071992111,261.870384615385,248.69
2014-09-25,260.25,260.36,257.88,258.46,64473295,-0.0016,2,-0.42,3559633387930,1034291877672720,0,262.2635,263.6462,38.9736361497006,-1.3147121106378,-0.892394454723736,262.580995723691,259.658,256.735004276308,2.36570337232493,-119.721774535584,18.821964242266,21.3198792665483,19.8583500425365,18.5555965249605,33.0091508115224,260.805000000001,263.099615384616,262.2191913215,261.954038461538,246.51
2014-09-26,256.41,258.34,256.25,258.33,55002910,-0.0005,2,-0.13,2857012266457,1032868310310575,0,261.923,263.6674,38.6701569910536,-1.41022956198839,-0.995961476176667,260.201337149747,258.862,257.522662850253,2.35458170287315,-143.110713656629,28.6275048394059,21.6335799217587,20.9211749995804,17.31158216442,35.7409001068477,260.460000000001,262.773846153846,262.409599769889,262.041730769231,245.86
2014-09-29,258.95,259.12,257.38,257.95,66200745,-0.0015,2,-0.38,3338777213654,1030877612185070,0,261.5265,263.6184,37.7449441332041,-1.49930757017489,-1.09663069497631,259.020050165615,258.422,257.823949834385,2.31068300981078,-114.083510261854,33.4302890114228,26.9599193643647,21.4670023105493,18.7915974682015,33.818488733183,260.125555555557,262.455769230769,262.61343482906,262.144134615385,247.19
2014-09-30,257.37,258.14,255.09,256.77,63850874,-0.0046,2,-1.18,3460521908945,1026756029427615,0,261.0555,263.5374,34.9486716326517,-1.64614296040446,-1.20653314806194,259.51462938877,258.078,256.641370611229,2.36349136625287,-146.762621377792,36.2655479479807,32.7744472662696,22.6196597704844,17.0594634766844,37.6219904740154,259.384444444445,262.060192307693,262.828790680474,262.261538461538,247.39
2014-10-01,255.78,255.81,252.65,252.81,70721118,-0.0154,2,-3.96,3262607561763,1011709712280650,0,260.4255,263.355,27.5676254005244,-2.05832290476781,-1.37689109940311,261.089590609678,256.864,252.638409390322,2.48895626866337,-205.401386890097,25.1054384221126,31.6004251271719,24.2551654304277,15.0424106028454,40.1760558744852,258.43388888889,261.679423076923,263.047473701513,262.325288461538,250.64
2014-10-02,252.09,252.2,249.22,250.06,72612410,-0.0109,2,-2.75,3638915774925,1001796159681390,0,259.665,263.123,23.8073436686562,-2.57717245770465,-1.61694737106342,261.630997440723,255.184,248.737002559276,2.56760224947313,-238.836184485304,14.1462111125204,25.1723991608711,26.4006310171076,13.5401125492737,45.7056161439486,257.072222222223,261.183076923077,263.270938116371,262.364711538461,250.45
2014-10-06,251.59,251.66,249.1,249.19,73536302,-0.0035,2,-0.87,3726696537519,996152596214750,0,258.994,262.8766,22.750098871429,-3.02371074040212,-1.89830004493116,260.357572394873,253.356,246.354427605127,2.56705923165362,-204.580470075476,3.81942635187113,14.3570252955012,28.412541201607,12.5756212495816,42.7838076282045,255.933333333334,260.680769230769,263.492742028271,262.385,251.26
2014-10-07,250.9,251.49,249.07,249.93,67298087,0.003,1,0.74,2871239428475,998784689005310,0,258.377,262.618,25.7696559226094,-3.28007309020327,-2.17465465398558,257.340994900748,251.752,246.163005099252,2.55655500082122,-167.43317140506,6.28828674547602,8.08464140328905,30.2860047247957,11.7253418860795,39.9748709808144,254.97888888889,260.094615384616,263.719019970415,262.455961538461,250.11
2014-10-08,247.89,249.87,247.88,248.36,56217253,-0.0063,2,-1.57,2963469502350,993956434485340,0,257.6355,262.334,23.6568712855693,-3.56878919799391,-2.45348156278725,253.066771596331,250.07,247.073228403669,2.52037250076257,-162.517986997494,5.47765839386412,5.19512383040361,32.2354997599771,11.0441231133105,41.0249287593519,253.972777777779,259.427115384616,263.944175295858,262.585384615384,248.18
2014-10-10,246.48,246.48,243.85,245.06,62335489,-0.0133,2,-3.3,3410437789394,981598324615585,0,256.784,261.9808,19.9537343826276,-4.01756917762481,-2.76629908575476,252.186693333312,248.52,244.853306666688,2.6624887507081,-179.683995729331,10.0085965176166,7.25818055231878,34.6247403134279,9.70786004988419,46.872775634556,252.422222222223,258.591346153846,264.164115713347,262.739711538461,248.3
